FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,AM1,AM2,AM3,AM4,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,final1,final2
1,0.02631578947368421,0.08108108108108109,0.02631578947368421,0.08108108108108109,0.5,1.75,0,1,0,2,3,3,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-1.25,-1.25,8.0,0.0,1.0
1,0.02631578947368421,0.13513513513513514,0.02631578947368421,0.13513513513513514,1.75,0.75,0,3,3,2,3,1,1,2,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,16.0,0.0,1.0
1,0.013157894736842105,0.040540540540540536,0.013157894736842105,0.040540540540540536,0.25,0.0,1,1,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.25,-10.0,0.0,1.0
1,0.02631578947368421,0.040540540540540536,0.02631578947368421,0.040540540540540536,0.5,0.0,1,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,1.0,0.0,1.0
1,0.05263157894736842,0.027027027027027032,0.05263157894736842,0.027027027027027032,0.75,1.75,1,3,1,2,3,3,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,-1.0,12.0,0.0,1.0
1,0.05263157894736842,0.027027027027027032,0.05263157894736842,0.027027027027027032,1.25,1.75,0,3,0,2,3,3,0,2,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5,14.0,0.0,1.0
0,0.05263157894736842,0.040540540540540536,0.05263157894736842,0.040540540540540536,0.2,0.8,0,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.6,-0.6,15.0,1.0,0.0
1,0.13157894736842105,0.040540540540540536,0.13157894736842105,0.040540540540540536,0.6,0.4,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,5.0,0.0,1.0
0,0.06578947368421052,0.054054054054054064,0.06578947368421052,0.054054054054054064,1.4,1.0,3,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,-8.0,1.0,0.0
0,0.0,0.054054054054054064,0.0,0.054054054054054064,0.4,0.6,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.2,2.0,1.0,0.0
1,0.05263157894736842,0.054054054054054064,0.05263157894736842,0.054054054054054064,1.4,0.8,1,0,3,3,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,3.0,0.0,1.0
1,0.02631578947368421,0.0945945945945946,0.02631578947368421,0.0945945945945946,0.4,2.4,0,1,1,0,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-2.0,-2.0,7.0,0.0,1.0
0,0.17105263157894735,0.0945945945945946,0.17105263157894735,0.0945945945945946,2.4,2.0,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,-4.0,1.0,0.0
0,0.05263157894736842,0.013513513513513514,0.05263157894736842,0.013513513513513514,0.4,1.6,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.2,-1.2,1.0,1.0,0.0
0,0.13157894736842105,0.08108108108108109,0.13157894736842105,0.08108108108108109,1.2,1.4,3,3,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,-0.2,-5.0,1.0,0.0
0,0.03947368421052632,0.13513513513513514,0.03947368421052632,0.13513513513513514,0.8,0.6,3,1,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,-13.0,1.0,0.0
0,0.14473684210526316,0.040540540540540536,0.14473684210526316,0.040540540540540536,1.6666666666666667,0.8333333333333334,1,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.8333333333333334,-6.0,1.0,0.0
0,0.10526315789473684,0.054054054054054064,0.10526315789473684,0.054054054054054064,1.1666666666666667,1.1666666666666667,1,1,3,3,1,1,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-11.0,1.0,0.0
0,0.11842105263157895,0.10810810810810813,0.11842105263157895,0.10810810810810813,2.1666666666666665,1.1666666666666667,0,3,3,3,1,3,0,3,1,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,-6.0,1.0,0.0
0,0.07894736842105263,0.10810810810810813,0.07894736842105263,0.10810810810810813,1.5,0.6666666666666666,0,0,3,3,3,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.8333333333333334,0.8333333333333334,-13.0,1.0,0.0
1,0.02631578947368421,0.21621621621621626,0.02631578947368421,0.21621621621621626,1.3333333333333333,2.5,1,3,3,0,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-1.1666666666666667,-1.1666666666666667,11.0,0.0,1.0
1,0.05263157894736842,0.054054054054054064,0.05263157894736842,0.054054054054054064,0.5,0.5,1,3,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
1,0.06578947368421052,0.16216216216216214,0.06578947368421052,0.16216216216216214,0.8333333333333334,1.5,1,1,3,0,3,3,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.6666666666666666,11.0,0.0,1.0
1,0.06578947368421052,0.06756756756756757,0.06578947368421052,0.06756756756756757,1.1666666666666667,1.1666666666666667,3,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0
0,0.06578947368421052,0.10810810810810813,0.06578947368421052,0.10810810810810813,0.8333333333333334,0.8333333333333334,3,1,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3.0,1.0,0.0
0,0.06578947368421052,0.06756756756756757,0.06578947368421052,0.06756756756756757,1.1666666666666667,0.8333333333333334,0,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,4.0,1.0,0.0
1,0.14473684210526316,0.12162162162162166,0.14473684210526316,0.12162162162162166,0.5714285714285714,2.2857142857142856,1,3,0,1,3,0,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-1.7142857142857142,-1.2857142857142858,17.0,0.0,1.0
1,0.11842105263157895,0.12162162162162166,0.11842105263157895,0.12162162162162166,1.0,1.4285714285714286,1,1,3,0,3,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.42857142857142855,-0.2857142857142857,-2.0,0.0,1.0
0,0.2236842105263158,0.08108108108108109,0.2236842105263158,0.08108108108108109,2.2857142857142856,1.1428571428571428,0,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,0.0,0.0,1.1428571428571428,0.8571428571428571,-9.0,1.0,0.0
1,0.10526315789473684,0.054054054054054064,0.10526315789473684,0.054054054054054064,0.7142857142857143,0.5714285714285714,1,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.14285714285714285,0.0,4.0,0.0,1.0
1,0.09210526315789473,0.0945945945945946,0.09210526315789473,0.0945945945945946,1.0,1.7142857142857142,1,1,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.7142857142857143,-1.0,15.0,0.0,1.0
1,0.17105263157894735,0.16216216216216214,0.17105263157894735,0.16216216216216214,0.42857142857142855,1.8571428571428568,1,1,1,1,3,1,3,3,0,0,1,1,1,0,0,0,0.0,0.0,-1.4285714285714286,-1.7142857142857142,10.0,0.0,1.0
0,0.07894736842105263,0.08108108108108109,0.07894736842105263,0.08108108108108109,0.5714285714285714,1.1428571428571428,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.5714285714285714,-0.7142857142857143,-9.0,1.0,0.0
0,0.03947368421052632,0.040540540540540536,0.03947368421052632,0.040540540540540536,0.7142857142857143,1.2857142857142858,1,3,1,0,0,1,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.5714285714285714,-0.42857142857142855,-1.0,1.0,0.0
0,0.17105263157894735,0.08108108108108109,0.17105263157894735,0.08108108108108109,1.7142857142857142,1.0,3,3,3,3,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.7142857142857143,0.8571428571428571,1.0,1.0,0.0
0,0.15789473684210525,0.12162162162162166,0.15789473684210525,0.12162162162162166,1.8571428571428568,1.0,3,1,3,3,1,1,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.8571428571428571,0.7142857142857143,-1.0,1.0,0.0
1,0.13157894736842105,0.25675675675675674,0.13157894736842105,0.25675675675675674,1.625,2.375,3,3,1,1,3,0,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.75,-0.5,7.0,0.0,1.0
0,0.17105263157894735,0.10810810810810813,0.17105263157894735,0.10810810810810813,2.375,1.375,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.75,-18.0,1.0,0.0
0,0.11842105263157895,0.06756756756756757,0.11842105263157895,0.06756756756756757,1.0,1.0,1,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.125,-1.0,1.0,0.0
1,0.09210526315789473,0.14864864864864866,0.09210526315789473,0.14864864864864866,1.0,0.5,1,0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.125,-1.0,0.0,1.0
0,0.06578947368421052,0.16216216216216214,0.06578947368421052,0.16216216216216214,1.125,0.875,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.125,5.0,1.0,0.0
1,0.10526315789473684,0.1891891891891892,0.10526315789473684,0.1891891891891892,0.625,0.375,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0.0,0.0,0.25,0.375,-1.0,0.0,1.0
0,0.10526315789473684,0.13513513513513514,0.10526315789473684,0.13513513513513514,0.875,0.75,1,3,1,3,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.125,0.125,-11.0,1.0,0.0
1,0.11842105263157895,0.21621621621621626,0.11842105263157895,0.21621621621621626,1.875,1.625,3,3,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0.0,0.0,0.25,-0.25,1.0,0.0,1.0
0,0.07894736842105263,0.10810810810810813,0.07894736842105263,0.10810810810810813,0.625,0.875,0,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.25,0.5,-10.0,1.0,0.0
1,0.10526315789473684,0.08108108108108109,0.10526315789473684,0.08108108108108109,1.375,0.625,3,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.75,0.25,9.0,0.0,1.0
1,0.25,0.16216216216216214,0.25,0.16216216216216214,0.6666666666666666,0.6666666666666666,3,1,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0.0,0.0,0.0,-0.1111111111111111,2.0,0.0,1.0
1,0.14473684210526316,0.13513513513513514,0.14473684210526316,0.13513513513513514,1.5555555555555556,1.2222222222222223,0,3,3,1,3,1,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,-0.2222222222222222,-2.0,0.0,1.0
0,0.14473684210526316,0.14864864864864866,0.14473684210526316,0.14864864864864866,1.7777777777777777,0.5555555555555556,0,3,3,0,1,1,1,1,0,0,0,0,0,0,1,1,0.0,0.0,1.2222222222222223,1.0,-10.0,1.0,0.0
1,0.13157894736842105,0.06756756756756757,0.13157894736842105,0.06756756756756757,0.7777777777777778,0.8888888888888888,1,1,1,1,1,3,1,3,0,0,1,1,0,0,0,0,0.0,0.0,-0.1111111111111111,-0.6666666666666666,8.0,0.0,1.0
0,0.11842105263157895,0.06756756756756757,0.11842105263157895,0.06756756756756757,1.1111111111111112,1.3333333333333333,3,1,3,1,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.2222222222222222,0.2222222222222222,-10.0,1.0,0.0
1,0.1973684210526316,0.2297297297297297,0.1973684210526316,0.2297297297297297,0.5555555555555556,1.7777777777777777,0,1,1,3,3,0,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-1.2222222222222223,-0.8888888888888888,14.0,0.0,1.0
1,0.15789473684210525,0.14864864864864866,0.15789473684210525,0.14864864864864866,0.7777777777777778,1.1111111111111112,1,3,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,0.0,1.0,0.0,1.0
1,0.25,0.1891891891891892,0.25,0.1891891891891892,2.2222222222222223,2.4444444444444446,0,3,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2222222222222222,-0.2222222222222222,1.0,0.0,1.0
0,0.10526315789473684,0.21621621621621626,0.10526315789473684,0.21621621621621626,1.0,2.1111111111111107,0,1,0,3,3,3,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-1.1111111111111112,-0.6666666666666666,11.0,1.0,0.0
1,0.21052631578947367,0.12162162162162166,0.21052631578947367,0.12162162162162166,2.1111111111111107,1.1111111111111112,3,3,3,1,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.3333333333333333,3.0,0.0,1.0
1,0.14473684210526316,0.2702702702702703,0.14473684210526316,0.2702702702702703,1.0,2.0,1,3,1,1,1,0,3,0,0,0,1,0,0,0,0,0,0.0,0.0,-1.0,-0.5,5.0,0.0,1.0
0,0.2236842105263158,0.16216216216216214,0.2236842105263158,0.16216216216216214,2.5,0.8,3,3,3,3,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,1.7,1.2,-19.0,1.0,0.0
1,0.17105263157894735,0.21621621621621626,0.17105263157894735,0.21621621621621626,1.2,0.5,0,3,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.6,-7.0,0.0,1.0
1,0.18421052631578946,0.12162162162162166,0.18421052631578946,0.12162162162162166,0.9,1.1,3,1,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0.2,-5.0,0.0,1.0
0,0.10526315789473684,0.25675675675675674,0.10526315789473684,0.25675675675675674,0.9,0.6,0,1,3,1,1,3,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.4,-4.0,1.0,0.0
1,0.07894736842105263,0.16216216216216214,0.07894736842105263,0.16216216216216214,1.1,1.5,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.4,0.0,1.0,0.0,1.0
1,0.14473684210526316,0.17567567567567569,0.14473684210526316,0.17567567567567569,0.5,0.7,1,1,1,1,1,1,3,0,0,0,1,1,0,0,0,0,0.0,0.0,-0.2,-0.5,7.0,0.0,1.0
0,0.25,0.12162162162162166,0.25,0.12162162162162166,1.9,1.2,3,3,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.5,-13.0,1.0,0.0
1,0.07894736842105263,0.16216216216216214,0.07894736842105263,0.16216216216216214,1.2,1.9,1,3,1,0,3,0,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.7,-0.7,8.0,0.0,1.0
0,0.15789473684210525,0.08108108108108109,0.15789473684210525,0.08108108108108109,1.3,1.1,3,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.1,-7.0,1.0,0.0
0,0.14473684210526316,0.21621621621621626,0.14473684210526316,0.21621621621621626,1.0909090909090908,1.181818181818182,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.09090909090909093,-0.2727272727272727,8.0,1.0,0.0
1,0.2368421052631579,0.32432432432432434,0.2368421052631579,0.32432432432432434,0.5454545454545454,1.7272727272727273,0,1,0,1,1,1,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-1.181818181818182,-0.6363636363636364,12.0,0.0,1.0
1,0.17105263157894735,0.12162162162162166,0.17105263157894735,0.12162162162162166,1.6363636363636365,1.0909090909090908,3,0,0,3,3,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.5454545454545454,0.3636363636363637,-3.0,0.0,1.0
0,0.34210526315789475,0.21621621621621626,0.34210526315789475,0.21621621621621626,2.090909090909091,0.9090909090909092,3,1,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.181818181818182,0.2727272727272727,-12.0,1.0,0.0
0,0.15789473684210525,0.16216216216216214,0.15789473684210525,0.16216216216216214,2.0,0.9090909090909092,3,3,0,3,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0909090909090908,0.9090909090909092,-2.0,1.0,0.0
1,0.11842105263157895,0.2432432432432433,0.11842105263157895,0.2432432432432433,1.0909090909090908,2.5454545454545454,1,3,0,1,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-1.4545454545454546,-0.9090909090909092,16.0,0.0,1.0
0,0.27631578947368424,0.12162162162162166,0.27631578947368424,0.12162162162162166,0.5454545454545454,1.0909090909090908,1,1,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.5454545454545454,-0.09090909090909093,3.0,1.0,0.0
1,0.21052631578947367,0.25675675675675674,0.21052631578947367,0.25675675675675674,0.9090909090909092,2.0,3,1,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0909090909090908,-0.5454545454545454,4.0,0.0,1.0
0,0.18421052631578946,0.17567567567567569,0.18421052631578946,0.17567567567567569,0.7272727272727273,0.4545454545454545,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0.0,0.0,0.2727272727272727,0.09090909090909093,5.0,1.0,0.0
0,0.15789473684210525,0.1891891891891892,0.15789473684210525,0.1891891891891892,0.9090909090909092,0.7272727272727273,1,1,3,1,1,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.18181818181818185,0.18181818181818185,-13.0,1.0,0.0
0,0.27631578947368424,0.1891891891891892,0.27631578947368424,0.1891891891891892,2.583333333333333,2.083333333333333,3,3,3,3,3,3,3,0,1,1,0,0,0,0,0,0,0.0,0.0,0.5,0.16666666666666666,-4.0,1.0,0.0
1,0.2236842105263158,0.21621621621621626,0.2236842105263158,0.21621621621621626,1.0833333333333333,1.5833333333333333,1,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.5833333333333334,8.0,0.0,1.0
1,0.14473684210526316,0.14864864864864866,0.14473684210526316,0.14864864864864866,1.0,1.0,1,1,1,3,1,1,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.08333333333333333,-4.0,0.0,1.0
1,0.21052631578947367,0.2297297297297297,0.21052631578947367,0.2297297297297297,0.8333333333333334,0.8333333333333334,1,0,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.08333333333333333,6.0,0.0,1.0
1,0.11842105263157895,0.3648648648648649,0.11842105263157895,0.3648648648648649,1.0833333333333333,2.1666666666666665,0,3,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0833333333333333,-0.16666666666666666,10.0,0.0,1.0
0,0.13157894736842105,0.35135135135135137,0.13157894736842105,0.35135135135135137,0.9166666666666666,0.75,1,1,3,3,3,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,0.16666666666666666,0.08333333333333333,-6.0,1.0,0.0
1,0.21052631578947367,0.2432432432432433,0.21052631578947367,0.2432432432432433,0.4166666666666667,0.5,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0.0,0.0,-0.08333333333333333,-0.16666666666666666,-3.0,0.0,1.0
1,0.32894736842105265,0.17567567567567569,0.32894736842105265,0.17567567567567569,1.8333333333333333,1.5833333333333333,3,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.25,0.0,-3.0,0.0,1.0
0,0.2894736842105263,0.1891891891891892,0.2894736842105263,0.1891891891891892,2.083333333333333,1.25,3,3,3,3,3,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8333333333333334,0.5,-15.0,1.0,0.0
1,0.21052631578947367,0.2297297297297297,0.21052631578947367,0.2297297297297297,1.5833333333333333,0.8333333333333334,3,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.75,0.5,-5.0,0.0,1.0
1,0.34210526315789475,0.20270270270270271,0.34210526315789475,0.20270270270270271,0.6923076923076923,1.2307692307692308,1,3,1,1,3,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.5384615384615384,-0.2307692307692308,9.0,0.0,1.0
0,0.35526315789473684,0.2432432432432433,0.35526315789473684,0.2432432432432433,1.6923076923076923,0.8461538461538461,1,3,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8461538461538461,0.15384615384615385,-14.0,1.0,0.0
1,0.35526315789473684,0.20270270270270271,0.35526315789473684,0.20270270270270271,2.230769230769231,1.9230769230769231,3,3,3,1,1,3,3,3,0,0,0,0,0,0,0,0,0.0,0.0,0.3076923076923077,0.0,-3.0,0.0,1.0
0,0.25,0.1891891891891892,0.25,0.1891891891891892,1.0,1.1538461538461535,1,1,0,0,3,1,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.15384615384615385,-0.15384615384615385,-6.0,1.0,0.0
0,0.18421052631578946,0.25675675675675674,0.18421052631578946,0.25675675675675674,0.9230769230769232,0.5384615384615384,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.38461538461538464,0.0,-5.0,1.0,0.0
1,0.21052631578947367,0.25675675675675674,0.21052631578947367,0.25675675675675674,0.8461538461538461,0.4615384615384616,0,1,0,3,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.38461538461538464,0.3076923076923077,-1.0,0.0,1.0
1,0.14473684210526316,0.2972972972972973,0.14473684210526316,0.2972972972972973,1.0769230769230769,2.1538461538461537,3,1,1,3,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-1.0769230769230769,-0.4615384615384616,6.0,0.0,1.0
1,0.17105263157894735,0.2972972972972973,0.17105263157894735,0.2972972972972973,1.6923076923076923,2.6153846153846154,3,0,3,0,3,3,3,3,0,0,0,0,1,1,0,0,0.0,0.0,-0.9230769230769232,-0.4615384615384616,8.0,0.0,1.0
1,0.13157894736842105,0.21621621621621626,0.13157894736842105,0.21621621621621626,1.0,1.1538461538461535,1,0,3,0,1,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.15384615384615385,0.07692307692307693,-7.0,0.0,1.0
1,0.21052631578947367,0.3648648648648649,0.21052631578947367,0.3648648648648649,1.1538461538461535,2.230769230769231,1,3,0,1,3,3,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-1.0769230769230769,-0.4615384615384616,17.0,0.0,1.0
0,0.3026315789473684,0.13513513513513514,0.3026315789473684,0.13513513513513514,0.5,1.0,1,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.5,-0.2857142857142857,6.0,1.0,0.0
0,0.35526315789473684,0.28378378378378377,0.35526315789473684,0.28378378378378377,2.5,1.1428571428571428,0,3,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.3571428571428572,0.5714285714285714,-10.0,1.0,0.0
1,0.1973684210526316,0.40540540540540543,0.1973684210526316,0.40540540540540543,1.8571428571428568,1.7857142857142858,0,1,3,3,3,1,3,1,1,0,0,0,0,0,0,0,0.0,0.0,0.07142857142857142,0.2857142857142857,-1.0,0.0,1.0
1,0.1973684210526316,0.16216216216216214,0.1973684210526316,0.16216216216216214,1.0714285714285714,1.0,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.07142857142857142,0.0,7.0,0.0,1.0
0,0.3026315789473684,0.35135135135135137,0.3026315789473684,0.35135135135135137,2.2142857142857144,0.6428571428571429,3,3,3,3,1,1,3,1,1,1,0,0,0,0,0,0,0.0,0.0,1.5714285714285714,0.8571428571428571,-12.0,1.0,0.0
1,0.25,0.2297297297297297,0.25,0.2297297297297297,0.6428571428571429,1.6428571428571428,3,0,1,1,0,3,3,3,0,0,1,0,1,0,0,0,0.0,0.0,-1.0,-0.6428571428571429,12.0,0.0,1.0
1,0.1973684210526316,0.2297297297297297,0.1973684210526316,0.2297297297297297,1.1428571428571428,1.0714285714285714,1,3,3,1,3,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.07142857142857142,0.21428571428571427,-6.0,0.0,1.0
0,0.2631578947368421,0.2297297297297297,0.2631578947368421,0.2297297297297297,0.7857142857142857,0.7857142857142857,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.07142857142857142,6.0,1.0,0.0
0,0.27631578947368424,0.1891891891891892,0.27631578947368424,0.1891891891891892,0.8571428571428571,1.6428571428571428,0,0,1,3,0,3,0,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.7857142857142857,-0.2857142857142857,-1.0,1.0,0.0
0,0.2236842105263158,0.20270270270270271,0.2236842105263158,0.20270270270270271,1.6428571428571428,1.1428571428571428,0,3,3,3,1,3,3,1,1,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,-4.0,1.0,0.0
1,0.3684210526315789,0.2297297297297297,0.3684210526315789,0.2297297297297297,0.6,1.0666666666666669,1,1,1,3,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.4666666666666667,-0.13333333333333333,-3.0,0.0,1.0
0,0.1973684210526316,0.21621621621621626,0.1973684210526316,0.21621621621621626,1.5333333333333334,1.0666666666666669,1,0,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,0.4666666666666667,0.26666666666666666,-8.0,1.0,0.0
0,0.3815789473684211,0.28378378378378377,0.3815789473684211,0.28378378378378377,2.2,0.9333333333333332,3,0,3,3,3,1,1,3,1,0,0,0,0,0,0,0,0.0,0.0,1.2666666666666666,0.4666666666666667,-18.0,1.0,0.0
0,0.2894736842105263,0.2432432432432433,0.2894736842105263,0.2432432432432433,1.0666666666666669,1.7333333333333334,1,3,1,1,1,0,1,3,0,0,0,0,0,0,0,0,0.0,0.0,-0.6666666666666666,-0.2,6.0,1.0,0.0
0,0.13157894736842105,0.28378378378378377,0.13157894736842105,0.28378378378378377,0.9333333333333332,1.0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.06666666666666668,-0.2,4.0,1.0,0.0
1,0.1973684210526316,0.3108108108108108,0.1973684210526316,0.3108108108108108,1.0,0.6,0,1,3,1,1,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.0,-5.0,0.0,1.0
0,0.2368421052631579,0.3108108108108108,0.2368421052631579,0.3108108108108108,1.2,2.066666666666667,3,3,1,1,1,3,3,3,0,0,1,0,1,0,0,0,0.0,0.0,-0.8666666666666667,-0.4,9.0,1.0,0.0
0,0.25,0.33783783783783783,0.25,0.33783783783783783,0.7333333333333333,0.6666666666666666,1,1,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.06666666666666668,-0.2,-4.0,1.0,0.0
0,0.3947368421052632,0.3783783783783784,0.3947368421052632,0.3783783783783784,1.8666666666666667,2.533333333333333,3,3,1,3,3,0,3,3,0,0,0,0,1,0,0,0,0.0,0.0,-0.6666666666666666,-0.26666666666666666,5.0,1.0,0.0
1,0.32894736842105265,0.20270270270270271,0.32894736842105265,0.20270270270270271,0.6666666666666666,1.0,3,1,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.3333333333333333,0.06666666666666668,8.0,0.0,1.0
1,0.2236842105263158,0.35135135135135137,0.2236842105263158,0.35135135135135137,1.0625,1.1875,0,1,1,3,3,1,3,1,0,0,0,0,0,0,0,0,0.0,0.0,-0.125,0.0625,-4.0,0.0,1.0
